"Year","Month","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1978,02,Residence,Age,35-44 years,ALL,All causes (total),422,,
1978,02,Residence,Age,45-54 years,ALL,All causes (total),1080,,
1978,02,Residence,Age,55-64 years,ALL,All causes (total),2162,,
1978,02,Residence,Age,65-74 years,ALL,All causes (total),3215,,
1978,02,Residence,Age,75-84 years,ALL,All causes (total),3682,,
1978,02,Residence,Age,85 years and over,ALL,All causes (total),2637,,
1978,02,Residence,Gender,Female,ALL,All causes (total),6635,,
1978,02,Residence,Gender,Male,ALL,All causes (total),7883,,
1978,03,Occurrence,Total Population,Total Population,ALL,All causes (total),15273,,
1978,03,Occurrence,Age,Under 1 year,ALL,All causes (total),347,,
1978,03,Occurrence,Age,1-4 years,ALL,All causes (total),77,,
1978,03,Occurrence,Age,5-14 years,ALL,All causes (total),89,,
1978,03,Occurrence,Age,15-24 years,ALL,All causes (total),484,,
1978,03,Occurrence,Age,25-34 years,ALL,All causes (total),439,,
1978,03,Occurrence,Age,35-44 years,ALL,All causes (total),492,,
1978,03,Occurrence,Age,45-54 years,ALL,All causes (total),1159,,
1978,03,Occurrence,Age,55-64 years,ALL,All causes (total),2245,,
1978,03,Occurrence,Age,65-74 years,ALL,All causes (total),3398,,
1978,03,Occurrence,Age,75-84 years,ALL,All causes (total),3764,,
1978,03,Occurrence,Age,85 years and over,ALL,All causes (total),2762,,
1978,03,Occurrence,Gender,Female,ALL,All causes (total),6955,,
1978,03,Occurrence,Gender,Male,ALL,All causes (total),8318,,
1978,03,Residence,Total Population,Total Population,ALL,All causes (total),15129,,
1978,03,Residence,Age,Under 1 year,ALL,All causes (total),350,,
1978,03,Residence,Age,1-4 years,ALL,All causes (total),74,,
1978,03,Residence,Age,5-14 years,ALL,All causes (total),85,,
1978,03,Residence,Age,15-24 years,ALL,All causes (total),475,,
1978,03,Residence,Age,25-34 years,ALL,All causes (total),439,,
1978,03,Residence,Age,35-44 years,ALL,All causes (total),489,,
1978,03,Residence,Age,45-54 years,ALL,All causes (total),1157,,
1978,03,Residence,Age,55-64 years,ALL,All causes (total),2232,,
1978,03,Residence,Age,65-74 years,ALL,All causes (total),3346,,
1978,03,Residence,Age,75-84 years,ALL,All causes (total),3720,,
1978,03,Residence,Age,85 years and over,ALL,All causes (total),2744,,
1978,03,Residence,Gender,Female,ALL,All causes (total),6895,,
1978,03,Residence,Gender,Male,ALL,All causes (total),8234,,
1978,04,Occurrence,Total Population,Total Population,ALL,All causes (total),14139,,
1978,04,Occurrence,Age,Under 1 year,ALL,All causes (total),324,,
1978,04,Occurrence,Age,1-4 years,ALL,All causes (total),66,,
1978,04,Occurrence,Age,5-14 years,ALL,All causes (total),88,,
1978,04,Occurrence,Age,15-24 years,ALL,All causes (total),423,,
1978,04,Occurrence,Age,25-34 years,ALL,All causes (total),410,,
1978,04,Occurrence,Age,35-44 years,ALL,All causes (total),478,,
1978,04,Occurrence,Age,45-54 years,ALL,All causes (total),1054,,
1978,04,Occurrence,Age,55-64 years,ALL,All causes (total),2161,,
1978,04,Occurrence,Age,65-74 years,ALL,All causes (total),3182,,
1978,04,Occurrence,Age,75-84 years,ALL,All causes (total),3500,,
1978,04,Occurrence,Age,85 years and over,ALL,All causes (total),2443,,
1978,04,Occurrence,Gender,Female,ALL,All causes (total),6406,,
1978,04,Occurrence,Gender,Male,ALL,All causes (total),7733,,
1978,04,Residence,Total Population,Total Population,ALL,All causes (total),14047,,
1978,04,Residence,Age,Under 1 year,ALL,All causes (total),323,,
1978,04,Residence,Age,1-4 years,ALL,All causes (total),66,,
1978,04,Residence,Age,5-14 years,ALL,All causes (total),85,,
1978,04,Residence,Age,15-24 years,ALL,All causes (total),413,,
1978,04,Residence,Age,25-34 years,ALL,All causes (total),407,,
1978,04,Residence,Age,35-44 years,ALL,All causes (total),472,,
1978,04,Residence,Age,45-54 years,ALL,All causes (total),1057,,
1978,04,Residence,Age,55-64 years,ALL,All causes (total),2150,,
1978,04,Residence,Age,65-74 years,ALL,All causes (total),3152,,
1978,04,Residence,Age,75-84 years,ALL,All causes (total),3481,,
1978,04,Residence,Age,85 years and over,ALL,All causes (total),2431,,
1978,04,Residence,Gender,Female,ALL,All causes (total),6389,,
1978,04,Residence,Gender,Male,ALL,All causes (total),7658,,
1978,05,Occurrence,Total Population,Total Population,ALL,All causes (total),14662,,
1978,05,Occurrence,Age,Under 1 year,ALL,All causes (total),351,,
1978,05,Occurrence,Age,1-4 years,ALL,All causes (total),78,,
1978,05,Occurrence,Age,5-14 years,ALL,All causes (total),89,,
1978,05,Occurrence,Age,15-24 years,ALL,All causes (total),489,,
1978,05,Occurrence,Age,25-34 years,ALL,All causes (total),463,,
1978,05,Occurrence,Age,35-44 years,ALL,All causes (total),456,,
1978,05,Occurrence,Age,45-54 years,ALL,All causes (total),1134,,
1978,05,Occurrence,Age,55-64 years,ALL,All causes (total),2157,,
1978,05,Occurrence,Age,65-74 years,ALL,All causes (total),3302,,
1978,05,Occurrence,Age,75-84 years,ALL,All causes (total),3637,,
1978,05,Occurrence,Age,85 years and over,ALL,All causes (total),2496,,
1978,05,Occurrence,Gender,Female,ALL,All causes (total),6571,,
1978,05,Occurrence,Gender,Male,ALL,All causes (total),8091,,
1978,05,Residence,Total Population,Total Population,ALL,All causes (total),14661,,
1978,05,Residence,Age,Under 1 year,ALL,All causes (total),353,,
1978,05,Residence,Age,1-4 years,ALL,All causes (total),80,,
1978,05,Residence,Age,5-14 years,ALL,All causes (total),89,,
1978,05,Residence,Age,15-24 years,ALL,All causes (total),477,,
1978,05,Residence,Age,25-34 years,ALL,All causes (total),457,,
1978,05,Residence,Age,35-44 years,ALL,All causes (total),454,,
1978,05,Residence,Age,45-54 years,ALL,All causes (total),1134,,
1978,05,Residence,Age,55-64 years,ALL,All causes (total),2168,,
1978,05,Residence,Age,65-74 years,ALL,All causes (total),3307,,
1978,05,Residence,Age,75-84 years,ALL,All causes (total),3643,,
1978,05,Residence,Age,85 years and over,ALL,All causes (total),2488,,
1978,05,Residence,Gender,Female,ALL,All causes (total),6573,,
1978,05,Residence,Gender,Male,ALL,All causes (total),8088,,
1978,06,Occurrence,Total Population,Total Population,ALL,All causes (total),13860,,
1978,06,Occurrence,Age,Under 1 year,ALL,All causes (total),327,,
1978,06,Occurrence,Age,1-4 years,ALL,All causes (total),77,,
1978,06,Occurrence,Age,5-14 years,ALL,All causes (total),99,,
1978,06,Occurrence,Age,15-24 years,ALL,All causes (total),426,,
1978,06,Occurrence,Age,25-34 years,ALL,All causes (total),478,,
1978,06,Occurrence,Age,35-44 years,ALL,All causes (total),478,,
1978,06,Occurrence,Age,45-54 years,ALL,All causes (total),1061,,
1978,06,Occurrence,Age,55-64 years,ALL,All causes (total),2092,,
1978,06,Occurrence,Age,65-74 years,ALL,All causes (total),3124,,
1978,06,Occurrence,Age,75-84 years,ALL,All causes (total),3424,,
1978,06,Occurrence,Age,85 years and over,ALL,All causes (total),2262,,
1978,06,Occurrence,Gender,Female,ALL,All causes (total),6273,,
1978,06,Occurrence,Gender,Male,ALL,All causes (total),7587,,
1978,06,Residence,Total Population,Total Population,ALL,All causes (total),13830,,
1978,06,Residence,Age,Under 1 year,ALL,All causes (total),326,,
1978,06,Residence,Age,1-4 years,ALL,All causes (total),74,,
1978,06,Residence,Age,5-14 years,ALL,All causes (total),96,,
1978,06,Residence,Age,15-24 years,ALL,All causes (total),411,,
1978,06,Residence,Age,25-34 years,ALL,All causes (total),483,,
1978,06,Residence,Age,35-44 years,ALL,All causes (total),475,,
1978,06,Residence,Age,45-54 years,ALL,All causes (total),1057,,
1978,06,Residence,Age,55-64 years,ALL,All causes (total),2099,,
1978,06,Residence,Age,65-74 years,ALL,All causes (total),3127,,
1978,06,Residence,Age,75-84 years,ALL,All causes (total),3407,,
1978,06,Residence,Age,85 years and over,ALL,All causes (total),2261,,
1978,06,Residence,Gender,Female,ALL,All causes (total),6256,,
1978,06,Residence,Gender,Male,ALL,All causes (total),7574,,
1978,07,Occurrence,Total Population,Total Population,ALL,All causes (total),14461,,
1978,07,Occurrence,Age,Under 1 year,ALL,All causes (total),356,,
1978,07,Occurrence,Age,1-4 years,ALL,All causes (total),90,,
1978,07,Occurrence,Age,5-14 years,ALL,All causes (total),89,,
1978,07,Occurrence,Age,15-24 years,ALL,All causes (total),533,,
1978,07,Occurrence,Age,25-34 years,ALL,All causes (total),511,,
1978,07,Occurrence,Age,35-44 years,ALL,All causes (total),483,,
1978,07,Occurrence,Age,45-54 years,ALL,All causes (total),1113,,
1978,07,Occurrence,Age,55-64 years,ALL,All causes (total),2163,,
1978,07,Occurrence,Age,65-74 years,ALL,All causes (total),3287,,
1978,07,Occurrence,Age,75-84 years,ALL,All causes (total),3504,,
1978,07,Occurrence,Age,85 years and over,ALL,All causes (total),2327,,
1978,07,Occurrence,Gender,Female,ALL,All causes (total),6390,,
1978,07,Occurrence,Gender,Male,ALL,All causes (total),8071,,
1978,07,Residence,Total Population,Total Population,ALL,All causes (total),14430,,
1978,07,Residence,Age,Under 1 year,ALL,All causes (total),360,,
1978,07,Residence,Age,1-4 years,ALL,All causes (total),87,,
1978,07,Residence,Age,5-14 years,ALL,All causes (total),93,,
1978,07,Residence,Age,15-24 years,ALL,All causes (total),515,,
1978,07,Residence,Age,25-34 years,ALL,All causes (total),513,,
1978,07,Residence,Age,35-44 years,ALL,All causes (total),482,,
1978,07,Residence,Age,45-54 years,ALL,All causes (total),1112,,
1978,07,Residence,Age,55-64 years,ALL,All causes (total),2171,,
1978,07,Residence,Age,65-74 years,ALL,All causes (total),3282,,
1978,07,Residence,Age,75-84 years,ALL,All causes (total),3485,,
1978,07,Residence,Age,85 years and over,ALL,All causes (total),2322,,
1978,07,Residence,Gender,Female,ALL,All causes (total),6379,,
1978,07,Residence,Gender,Male,ALL,All causes (total),8051,,
1978,08,Occurrence,Total Population,Total Population,ALL,All causes (total),13967,,
1978,08,Occurrence,Age,Under 1 year,ALL,All causes (total),318,,
1978,08,Occurrence,Age,1-4 years,ALL,All causes (total),85,,
1978,08,Occurrence,Age,5-14 years,ALL,All causes (total),113,,
1978,08,Occurrence,Age,15-24 years,ALL,All causes (total),489,,
1978,08,Occurrence,Age,25-34 years,ALL,All causes (total),488,,
1978,08,Occurrence,Age,35-44 years,ALL,All causes (total),479,,
1978,08,Occurrence,Age,45-54 years,ALL,All causes (total),1068,,
1978,08,Occurrence,Age,55-64 years,ALL,All causes (total),2124,,
1978,08,Occurrence,Age,65-74 years,ALL,All causes (total),3171,,
1978,08,Occurrence,Age,75-84 years,ALL,All causes (total),3369,,
1978,08,Occurrence,Age,85 years and over,ALL,All causes (total),2257,,
1978,08,Occurrence,Gender,Female,ALL,All causes (total),6373,,
1978,08,Occurrence,Gender,Male,ALL,All causes (total),7594,,
1978,08,Residence,Total Population,Total Population,ALL,All causes (total),14013,,
1978,08,Residence,Age,Under 1 year,ALL,All causes (total),322,,
1978,08,Residence,Age,1-4 years,ALL,All causes (total),87,,
1978,08,Residence,Age,5-14 years,ALL,All causes (total),115,,
1978,08,Residence,Age,15-24 years,ALL,All causes (total),481,,
1978,08,Residence,Age,25-34 years,ALL,All causes (total),496,,
1978,08,Residence,Age,35-44 years,ALL,All causes (total),489,,
1978,08,Residence,Age,45-54 years,ALL,All causes (total),1074,,
1978,08,Residence,Age,55-64 years,ALL,All causes (total),2153,,
1978,08,Residence,Age,65-74 years,ALL,All causes (total),3171,,
1978,08,Residence,Age,75-84 years,ALL,All causes (total),3369,,
1978,08,Residence,Age,85 years and over,ALL,All causes (total),2248,,
1978,08,Residence,Gender,Female,ALL,All causes (total),6377,,
1978,08,Residence,Gender,Male,ALL,All causes (total),7636,,
1978,09,Occurrence,Total Population,Total Population,ALL,All causes (total),14112,,
1978,09,Occurrence,Age,Under 1 year,ALL,All causes (total),350,,
1978,09,Occurrence,Age,1-4 years,ALL,All causes (total),100,,
1978,09,Occurrence,Age,5-14 years,ALL,All causes (total),76,,
1978,09,Occurrence,Age,15-24 years,ALL,All causes (total),510,,
1978,09,Occurrence,Age,25-34 years,ALL,All causes (total),554,,
1978,09,Occurrence,Age,35-44 years,ALL,All causes (total),480,,
1978,09,Occurrence,Age,45-54 years,ALL,All causes (total),1080,,
1978,09,Occurrence,Age,55-64 years,ALL,All causes (total),2051,,
1978,09,Occurrence,Age,65-74 years,ALL,All causes (total),3107,,
1978,09,Occurrence,Age,75-84 years,ALL,All causes (total),3377,,
1978,09,Occurrence,Age,85 years and over,ALL,All causes (total),2415,,
1978,09,Occurrence,Gender,Female,ALL,All causes (total),6422,,
1978,09,Occurrence,Gender,Male,ALL,All causes (total),7690,,
1978,09,Residence,Total Population,Total Population,ALL,All causes (total),14142,,
1978,09,Residence,Age,Under 1 year,ALL,All causes (total),353,,
1978,09,Residence,Age,1-4 years,ALL,All causes (total),98,,
1978,09,Residence,Age,5-14 years,ALL,All causes (total),77,,
1978,09,Residence,Age,15-24 years,ALL,All causes (total),514,,
1978,09,Residence,Age,25-34 years,ALL,All causes (total),550,,
1978,09,Residence,Age,35-44 years,ALL,All causes (total),482,,
1978,09,Residence,Age,45-54 years,ALL,All causes (total),1071,,
1978,09,Residence,Age,55-64 years,ALL,All causes (total),2070,,
1978,09,Residence,Age,65-74 years,ALL,All causes (total),3114,,
1978,09,Residence,Age,75-84 years,ALL,All causes (total),3388,,
1978,09,Residence,Age,85 years and over,ALL,All causes (total),2413,,
1978,09,Residence,Gender,Female,ALL,All causes (total),6431,,
1978,09,Residence,Gender,Male,ALL,All causes (total),7711,,
1978,10,Occurrence,Total Population,Total Population,ALL,All causes (total),14149,,
1978,10,Occurrence,Age,Under 1 year,ALL,All causes (total),347,,
1978,10,Occurrence,Age,1-4 years,ALL,All causes (total),75,,
1978,10,Occurrence,Age,5-14 years,ALL,All causes (total),76,,
1978,10,Occurrence,Age,15-24 years,ALL,All causes (total),453,,
1978,10,Occurrence,Age,25-34 years,ALL,All causes (total),465,,
1978,10,Occurrence,Age,35-44 years,ALL,All causes (total),505,,
1978,10,Occurrence,Age,45-54 years,ALL,All causes (total),1031,,
1978,10,Occurrence,Age,55-64 years,ALL,All causes (total),2150,,
1978,10,Occurrence,Age,65-74 years,ALL,All causes (total),3271,,
1978,10,Occurrence,Age,75-84 years,ALL,All causes (total),3345,,
1978,10,Occurrence,Age,85 years and over,ALL,All causes (total),2421,,
1978,10,Occurrence,Gender,Female,ALL,All causes (total),6465,,
1978,10,Occurrence,Gender,Male,ALL,All causes (total),7684,,
1978,10,Residence,Total Population,Total Population,ALL,All causes (total),14150,,
1978,10,Residence,Age,Under 1 year,ALL,All causes (total),352,,
1978,10,Residence,Age,1-4 years,ALL,All causes (total),77,,
1978,10,Residence,Age,5-14 years,ALL,All causes (total),75,,
1978,10,Residence,Age,15-24 years,ALL,All causes (total),441,,
1978,10,Residence,Age,25-34 years,ALL,All causes (total),463,,
1978,10,Residence,Age,35-44 years,ALL,All causes (total),500,,
1978,10,Residence,Age,45-54 years,ALL,All causes (total),1034,,
1978,10,Residence,Age,55-64 years,ALL,All causes (total),2148,,
1978,10,Residence,Age,65-74 years,ALL,All causes (total),3279,,
1978,10,Residence,Age,75-84 years,ALL,All causes (total),3349,,
1978,10,Residence,Age,85 years and over,ALL,All causes (total),2420,,
1978,10,Residence,Gender,Female,ALL,All causes (total),6468,,
1978,10,Residence,Gender,Male,ALL,All causes (total),7682,,
1978,11,Occurrence,Total Population,Total Population,ALL,All causes (total),14599,,
1978,11,Occurrence,Age,Under 1 year,ALL,All causes (total),343,,
1978,11,Occurrence,Age,1-4 years,ALL,All causes (total),61,,
1978,11,Occurrence,Age,5-14 years,ALL,All causes (total),77,,
1978,11,Occurrence,Age,15-24 years,ALL,All causes (total),403,,
1978,11,Occurrence,Age,25-34 years,ALL,All causes (total),443,,
1978,11,Occurrence,Age,35-44 years,ALL,All causes (total),480,,
1978,11,Occurrence,Age,45-54 years,ALL,All causes (total),1103,,
1978,11,Occurrence,Age,55-64 years,ALL,All causes (total),2253,,
1978,11,Occurrence,Age,65-74 years,ALL,All causes (total),3272,,
1978,11,Occurrence,Age,75-84 years,ALL,All causes (total),3667,,
1978,11,Occurrence,Age,85 years and over,ALL,All causes (total),2489,,
1978,11,Occurrence,Gender,Female,ALL,All causes (total),6667,,
1978,11,Occurrence,Gender,Male,ALL,All causes (total),7932,,
1978,11,Residence,Total Population,Total Population,ALL,All causes (total),14538,,
1978,11,Residence,Age,Under 1 year,ALL,All causes (total),339,,
1978,11,Residence,Age,1-4 years,ALL,All causes (total),60,,
1978,11,Residence,Age,5-14 years,ALL,All causes (total),76,,
1978,11,Residence,Age,15-24 years,ALL,All causes (total),405,,
1978,11,Residence,Age,25-34 years,ALL,All causes (total),427,,
1978,11,Residence,Age,35-44 years,ALL,All causes (total),470,,
1978,11,Residence,Age,45-54 years,ALL,All causes (total),1110,,
1978,11,Residence,Age,55-64 years,ALL,All causes (total),2238,,
1978,11,Residence,Age,65-74 years,ALL,All causes (total),3262,,
1978,11,Residence,Age,75-84 years,ALL,All causes (total),3659,,
1978,11,Residence,Age,85 years and over,ALL,All causes (total),2483,,
1978,11,Residence,Gender,Female,ALL,All causes (total),6646,,
1978,11,Residence,Gender,Male,ALL,All causes (total),7892,,
1978,12,Occurrence,Total Population,Total Population,ALL,All causes (total),16411,,
1978,12,Occurrence,Age,Under 1 year,ALL,All causes (total),408,,
1978,12,Occurrence,Age,1-4 years,ALL,All causes (total),87,,
1978,12,Occurrence,Age,5-14 years,ALL,All causes (total),94,,
1978,12,Occurrence,Age,15-24 years,ALL,All causes (total),424,,
1978,12,Occurrence,Age,25-34 years,ALL,All causes (total),472,,
1978,12,Occurrence,Age,35-44 years,ALL,All causes (total),548,,
1978,12,Occurrence,Age,45-54 years,ALL,All causes (total),1192,,
1978,12,Occurrence,Age,55-64 years,ALL,All causes (total),2453,,
1978,12,Occurrence,Age,65-74 years,ALL,All causes (total),3623,,
1978,12,Occurrence,Age,75-84 years,ALL,All causes (total),4085,,
1978,12,Occurrence,Age,85 years and over,ALL,All causes (total),3010,,
1978,12,Occurrence,Gender,Female,ALL,All causes (total),7690,,
1978,12,Occurrence,Gender,Male,ALL,All causes (total),8721,,
