"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
2011,Residence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),9923,,
2011,Residence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),8708,,
2011,Residence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),347,,
2011,Residence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),18227,,
2011,Residence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),914,,
2011,Residence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),79198,,
2011,Residence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),205,,
2011,Residence,Gender * Race-Ethnicity,Male * American Indian/Alaskan Native,ALL,All causes (total),537,,
2011,Residence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),10090,,
2011,Residence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),9167,,
2011,Residence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),397,,
2011,Residence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),21884,,
2011,Residence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),1060,,
2011,Residence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),77452,,
2011,Residence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),398,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,ALL,All causes (total),1036,,
2011,Residence,Race-Ethnicity,Asian,ALL,All causes (total),20013,,
2011,Residence,Race-Ethnicity,Black,ALL,All causes (total),17875,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),744,,
2011,Residence,Race-Ethnicity,Hispanic,ALL,All causes (total),40111,,
2011,Residence,Race-Ethnicity,Multi-Race,ALL,All causes (total),1974,,
2011,Residence,Race-Ethnicity,White,ALL,All causes (total),156650,,
2011,Residence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),603,,
2011,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,11531,,
2011,Residence,Gender,Female,ALZ,Alzheimer's disease,7916,,
2011,Residence,Gender,Male,ALZ,Alzheimer's disease,3615,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,ALZ,Alzheimer's disease,17,,
2011,Residence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,656,,
2011,Residence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,567,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,,2,Cell suppressed for complementary cell
2011,Residence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,1256,,
2011,Residence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,65,,
2011,Residence,Race-Ethnicity,White,ALZ,Alzheimer's disease,8949,,
2011,Residence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2011,Residence,Total Population,Total Population,CAN,Malignant neoplasms,56229,,
2011,Residence,Gender,Female,CAN,Malignant neoplasms,27214,,
2011,Residence,Gender,Male,CAN,Malignant neoplasms,29015,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,CAN,Malignant neoplasms,211,,
2011,Residence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,5690,,
2011,Residence,Race-Ethnicity,Black,CAN,Malignant neoplasms,4175,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,168,,
2011,Residence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,9168,,
2011,Residence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,430,,
2011,Residence,Race-Ethnicity,White,CAN,Malignant neoplasms,36279,,
2011,Residence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,108,,
2011,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,13301,,
2011,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,7160,,
2011,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,6141,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,CLD,Chronic lower respiratory diseases,43,,
2011,Residence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,819,,
2011,Residence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,815,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,15,,
2011,Residence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,1105,,
2011,Residence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,106,,
2011,Residence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,10374,,
2011,Residence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,24,,
2011,Residence,Total Population,Total Population,DIA,Diabetes mellitus,7653,,
2011,Residence,Gender,Female,DIA,Diabetes mellitus,3528,,
2011,Residence,Gender,Male,DIA,Diabetes mellitus,4125,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,DIA,Diabetes mellitus,54,,
2011,Residence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,841,,
2011,Residence,Race-Ethnicity,Black,DIA,Diabetes mellitus,834,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,43,,
2011,Residence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,2082,,
2011,Residence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,62,,
2011,Residence,Race-Ethnicity,White,DIA,Diabetes mellitus,3720,,
2011,Residence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,17,,
2011,Residence,Total Population,Total Population,HOM,Assault (homicide),1964,,
2011,Residence,Gender,Female,HOM,Assault (homicide),343,,
2011,Residence,Gender,Male,HOM,Assault (homicide),1621,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2011,Residence,Race-Ethnicity,Asian,HOM,Assault (homicide),104,,
2011,Residence,Race-Ethnicity,Black,HOM,Assault (homicide),516,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2011,Residence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),892,,
2011,Residence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),33,,
2011,Residence,Race-Ethnicity,White,HOM,Assault (homicide),396,,
2011,Residence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2011,Residence,Total Population,Total Population,HTD,Diseases of heart,59259,,
2011,Residence,Gender,Female,HTD,Diseases of heart,28283,,
2011,Residence,Gender,Male,HTD,Diseases of heart,30976,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,HTD,Diseases of heart,229,,
2011,Residence,Race-Ethnicity,Asian,HTD,Diseases of heart,4540,,
2011,Residence,Race-Ethnicity,Black,HTD,Diseases of heart,4611,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,222,,
2011,Residence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,8327,,
2011,Residence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,441,,
2011,Residence,Race-Ethnicity,White,HTD,Diseases of heart,40727,,
2011,Residence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,162,,
2011,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,4156,,
2011,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,2475,,
2011,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,1681,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,HYP,Essential hypertension and hypertensive renal disease,,2,Cell suppressed for complementary cell
2011,Residence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,407,,
2011,Residence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,430,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,14,,
2011,Residence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,666,,
2011,Residence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,34,,
2011,Residence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,2585,,
2011,Residence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2011,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),10334,,
2011,Residence,Gender,Female,INJ,Accidents (unintentional injuries),3594,,
2011,Residence,Gender,Male,INJ,Accidents (unintentional injuries),6740,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,INJ,Accidents (unintentional injuries),90,,
2011,Residence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),614,,
2011,Residence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),692,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),28,,
2011,Residence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),2408,,
2011,Residence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),139,,
2011,Residence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),6299,,
2011,Residence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),64,,
2011,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,4536,,
2011,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1590,,
2011,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2946,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,LIV,Chronic liver disease and cirrhosis,58,,
2011,Residence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,163,,
2011,Residence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,247,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2011,Residence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,1643,,
2011,Residence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,42,,
2011,Residence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,2361,,
2011,Residence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,,2,Cell suppressed for complementary cell
2011,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",2588,,
2011,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",1253,,
2011,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",1335,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",16,,
2011,Residence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",275,,
2011,Residence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",284,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",,2,Cell suppressed for complementary cell
2011,Residence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",576,,
2011,Residence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",19,,
2011,Residence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",1402,,
2011,Residence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2011,Residence,Total Population,Total Population,PAR,Parkinson's disease,2322,,
2011,Residence,Gender,Female,PAR,Parkinson's disease,988,,
2011,Residence,Gender,Male,PAR,Parkinson's disease,1334,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2011,Residence,Race-Ethnicity,Asian,PAR,Parkinson's disease,196,,
2011,Residence,Race-Ethnicity,Black,PAR,Parkinson's disease,64,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2011,Residence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,275,,
2011,Residence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2011,Residence,Race-Ethnicity,White,PAR,Parkinson's disease,1771,,
2011,Residence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2011,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,6169,,
2011,Residence,Gender,Female,PNF,Influenza and pneumonia,3225,,
2011,Residence,Gender,Male,PNF,Influenza and pneumonia,2944,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,PNF,Influenza and pneumonia,21,,
2011,Residence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,740,,
2011,Residence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,406,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,27,,
2011,Residence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,1073,,
2011,Residence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,38,,
2011,Residence,Race-Ethnicity,White,PNF,Influenza and pneumonia,3839,,
2011,Residence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,25,,
2011,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,13420,,
2011,Residence,Gender,Female,STK,Cerebrovascular diseases,7910,,
2011,Residence,Gender,Male,STK,Cerebrovascular diseases,5510,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,STK,Cerebrovascular diseases,38,,
2011,Residence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,1616,,
2011,Residence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,999,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,43,,
2011,Residence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,2241,,
2011,Residence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,107,,
2011,Residence,Race-Ethnicity,White,STK,Cerebrovascular diseases,8358,,
2011,Residence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,18,,
2011,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3965,,
2011,Residence,Gender,Female,SUI,Intentional self-harm (suicide),947,,
2011,Residence,Gender,Male,SUI,Intentional self-harm (suicide),3018,,
2011,Residence,Race-Ethnicity,American Indian/Alaskan Native,SUI,Intentional self-harm (suicide),19,,
2011,Residence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),326,,
2011,Residence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),148,,
2011,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),15,,
2011,Residence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),641,,
2011,Residence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),65,,
2011,Residence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),2739,,
2011,Residence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),12,,
2012,Occurrence,Total Population,Total Population,ALL,All causes (total),243177,,
2012,Occurrence,Age,Under 1 year,ALL,All causes (total),2250,,
2012,Occurrence,Age,1-4 years,ALL,All causes (total),414,,
2012,Occurrence,Age,5-14 years,ALL,All causes (total),490,,
2012,Occurrence,Age,15-24 years,ALL,All causes (total),2961,,
2012,Occurrence,Age,25-34 years,ALL,All causes (total),4323,,
2012,Occurrence,Age,35-44 years,ALL,All causes (total),6659,,
2012,Occurrence,Age,45-54 years,ALL,All causes (total),17309,,
2012,Occurrence,Age,55-64 years,ALL,All causes (total),31386,,
2012,Occurrence,Age,65-74 years,ALL,All causes (total),38708,,
2012,Occurrence,Age,75-84 years,ALL,All causes (total),57249,,
2012,Occurrence,Age,85 years and over,ALL,All causes (total),81385,,
2012,Occurrence,Gender,Female,ALL,All causes (total),119241,,
2012,Occurrence,Gender,Male,ALL,All causes (total),123936,,
2012,Occurrence,Gender * Race-Ethnicity,Female * American Indian/Alaskan Native,ALL,All causes (total),502,,
2012,Occurrence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),10438,,
2012,Occurrence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),8637,,
2012,Occurrence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),402,,
2012,Occurrence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),18921,,
2012,Occurrence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),925,,
2012,Occurrence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),79318,,
2012,Occurrence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),98,,
2012,Occurrence,Gender * Race-Ethnicity,Male * American Indian/Alaskan Native,ALL,All causes (total),568,,
2012,Occurrence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),10749,,
2012,Occurrence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),9282,,
2012,Occurrence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),448,,
2012,Occurrence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),22530,,
2012,Occurrence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),1032,,
2012,Occurrence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),79044,,
2012,Occurrence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),283,,
2012,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,ALL,All causes (total),1070,,
2012,Occurrence,Race-Ethnicity,Asian,ALL,All causes (total),21187,,
2012,Occurrence,Race-Ethnicity,Black,ALL,All causes (total),17919,,
2012,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),850,,
2012,Occurrence,Race-Ethnicity,Hispanic,ALL,All causes (total),41451,,
2012,Occurrence,Race-Ethnicity,Multi-Race,ALL,All causes (total),1957,,
2012,Occurrence,Race-Ethnicity,White,ALL,All causes (total),158362,,
2012,Occurrence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),381,,
2012,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,11658,,
2012,Occurrence,Gender,Female,ALZ,Alzheimer's disease,7793,,
2012,Occurrence,Gender,Male,ALZ,Alzheimer's disease,3865,,
2012,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,ALZ,Alzheimer's disease,25,,
2012,Occurrence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,756,,
2012,Occurrence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,549,,
2012,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2012,Occurrence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,1275,,
2012,Occurrence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,50,,
2012,Occurrence,Race-Ethnicity,White,ALZ,Alzheimer's disease,8982,,
2012,Occurrence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,,2,Cell suppressed for complementary cell
2012,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,57876,,
