"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","ICD_Revision","Count","Annotation_Code","Annotation_Desc","Data_Revision_Date"
2022,Occurrence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,ICD-10,63,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,ICD-10,3410,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,ICD-10,57,,,01/16/2025
2022,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,22331,,,01/16/2025
2022,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),ICD-10,5947,,,01/16/2025
2022,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),ICD-10,16375,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,INJ,Accidents (unintentional injuries),ICD-10,207,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),ICD-10,1295,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),ICD-10,2208,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),ICD-10,91,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),ICD-10,7218,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),ICD-10,459,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),ICD-10,10512,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),ICD-10,341,,,01/16/2025
2022,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,6687,,,01/16/2025
2022,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,ICD-10,2405,,,01/16/2025
2022,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,ICD-10,4281,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,LIV,Chronic liver disease and cirrhosis,ICD-10,69,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,ICD-10,303,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,ICD-10,299,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,ICD-10,15,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,ICD-10,2916,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,ICD-10,75,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,ICD-10,2949,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,ICD-10,61,,,01/16/2025
2022,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,5015,,,01/16/2025
2022,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,2286,,,01/16/2025
2022,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,2729,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,38,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,744,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,534,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,33,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1387,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,43,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,2183,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,53,,,01/16/2025
2022,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,4292,,,01/16/2025
2022,Occurrence,Gender,Female,PAR,Parkinson's disease,ICD-10,1611,,,01/16/2025
2022,Occurrence,Gender,Male,PAR,Parkinson's disease,ICD-10,2681,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,PAR,Parkinson's disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,PAR,Parkinson's disease,ICD-10,515,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,PAR,Parkinson's disease,ICD-10,140,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,ICD-10,638,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,ICD-10,27,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,PAR,Parkinson's disease,ICD-10,2944,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,ICD-10,15,,,01/16/2025
2022,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,5343,,,01/16/2025
2022,Occurrence,Gender,Female,PNF,Influenza and pneumonia,ICD-10,2548,,,01/16/2025
2022,Occurrence,Gender,Male,PNF,Influenza and pneumonia,ICD-10,2794,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,PNF,Influenza and pneumonia,ICD-10,27,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,ICD-10,743,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,ICD-10,395,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,ICD-10,13,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,ICD-10,1319,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,ICD-10,49,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,PNF,Influenza and pneumonia,ICD-10,2751,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,ICD-10,46,,,01/16/2025
2022,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,18475,,,01/16/2025
2022,Occurrence,Gender,Female,STK,Cerebrovascular diseases,ICD-10,10425,,,01/16/2025
2022,Occurrence,Gender,Male,STK,Cerebrovascular diseases,ICD-10,8050,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,STK,Cerebrovascular diseases,ICD-10,76,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,ICD-10,2683,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,ICD-10,1474,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,ICD-10,79,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,ICD-10,3792,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,ICD-10,155,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,STK,Cerebrovascular diseases,ICD-10,10111,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,ICD-10,105,,,01/16/2025
2022,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,4401,,,01/16/2025
2022,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),ICD-10,954,,,01/16/2025
2022,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),ICD-10,3441,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,SUI,Intentional self-harm (suicide),ICD-10,17,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),ICD-10,414,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),ICD-10,220,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),ICD-10,22,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),ICD-10,1026,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),ICD-10,113,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),ICD-10,2557,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),ICD-10,32,,,01/16/2025
2022,Residence,Total Population,Total Population,ALL,All causes (total),ICD-10,313199,,,01/16/2025
2022,Residence,Age,Under 1 year,ALL,All causes (total),ICD-10,1699,,,01/16/2025
2022,Residence,Age,1-4 years,ALL,All causes (total),ICD-10,336,,,01/16/2025
2022,Residence,Age,5-14 years,ALL,All causes (total),ICD-10,538,,,01/16/2025
2022,Residence,Age,15-24 years,ALL,All causes (total),ICD-10,3363,,,01/16/2025
2022,Residence,Age,25-34 years,ALL,All causes (total),ICD-10,7966,,,01/16/2025
2022,Residence,Age,35-44 years,ALL,All causes (total),ICD-10,10776,,,01/16/2025
2022,Residence,Age,45-54 years,ALL,All causes (total),ICD-10,17619,,,01/16/2025
2022,Residence,Age,55-64 years,ALL,All causes (total),ICD-10,37526,,,01/16/2025
2022,Residence,Age,65-74 years,ALL,All causes (total),ICD-10,59146,,,01/16/2025
2022,Residence,Age,75-84 years,ALL,All causes (total),ICD-10,74894,,,01/16/2025
2022,Residence,Age,85 years and over,ALL,All causes (total),ICD-10,99324,,,01/16/2025
2022,Residence,Gender,Female,ALL,All causes (total),ICD-10,145901,,,01/16/2025
2022,Residence,Gender,Male,ALL,All causes (total),ICD-10,167273,,,01/16/2025
2022,Residence,Gender,Nonbinary/Unknown,ALL,All causes (total),ICD-10,25,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Female * American Indian/Alaska Native,ALL,All causes (total),ICD-10,771,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),ICD-10,16507,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),ICD-10,11432,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,615,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),ICD-10,31095,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),ICD-10,1487,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),ICD-10,83311,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),ICD-10,683,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Male * American Indian/Alaska Native,ALL,All causes (total),ICD-10,872,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),ICD-10,17367,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),ICD-10,13397,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,702,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),ICD-10,40264,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),ICD-10,1814,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),ICD-10,91529,,,01/16/2025
2022,Residence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),ICD-10,1328,,,01/16/2025
2022,Residence,Place Type,Inpatient,ALL,All causes (total),ICD-10,98020,,,01/16/2025
2022,Residence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,17440,,,01/16/2025
2022,Residence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,122060,,,01/16/2025
2022,Residence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,2608,,,01/16/2025
2022,Residence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,23666,,,01/16/2025
2022,Residence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,49405,,,01/16/2025
2022,Residence,Race-Ethnicity,American Indian/Alaska Native,ALL,All causes (total),ICD-10,1643,,,01/16/2025
2022,Residence,Race-Ethnicity,Asian,ALL,All causes (total),ICD-10,33876,,,01/16/2025
2022,Residence,Race-Ethnicity,Black,ALL,All causes (total),ICD-10,24830,,,01/16/2025
2022,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,1317,,,01/16/2025
2022,Residence,Race-Ethnicity,Hispanic,ALL,All causes (total),ICD-10,71361,,,01/16/2025
2022,Residence,Race-Ethnicity,Multi-Race,ALL,All causes (total),ICD-10,3304,,,01/16/2025
2022,Residence,Race-Ethnicity,White,ALL,All causes (total),ICD-10,174857,,,01/16/2025
2022,Residence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),ICD-10,2011,,,01/16/2025
2022,Residence,Race Alone or In Combination,American Indian / Alaska Native,ALL,All causes (total),ICD-10,4301,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian,ALL,All causes (total),ICD-10,35547,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian - Chinese (including Taiwanese),ALL,All causes (total),ICD-10,9688,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian - Japanese,ALL,All causes (total),ICD-10,3614,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian - Korean,ALL,All causes (total),ICD-10,2950,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian - Vietnamese,ALL,All causes (total),ICD-10,3820,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian - Cambodian,ALL,All causes (total),ICD-10,653,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian - Thai,ALL,All causes (total),ICD-10,328,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian - Laotian,ALL,All causes (total),ICD-10,419,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian - Hmong,ALL,All causes (total),ICD-10,472,,,01/16/2025
2022,Residence,Race Alone or In Combination,"Asian - Asian Indian (including Bangladeshi, Pakistani, and Sri Lankan)",ALL,All causes (total),ICD-10,2782,,,01/16/2025
2022,Residence,Race Alone or In Combination,Asian - Filipino,ALL,All causes (total),ICD-10,9439,,,01/16/2025
2022,Residence,Race Alone or In Combination,Black,ALL,All causes (total),ICD-10,26320,,,01/16/2025
2022,Residence,Race Alone or In Combination,Native Hawaiian / Pacific Islander (NHPI),ALL,All causes (total),ICD-10,1769,,,01/16/2025
2022,Residence,Race Alone or In Combination,NHPI - Hawaiian,ALL,All causes (total),ICD-10,328,,,01/16/2025
2022,Residence,Race Alone or In Combination,NHPI - Guamanian or Chamorro,ALL,All causes (total),ICD-10,186,,,01/16/2025
2022,Residence,Race Alone or In Combination,NHPI - Samoan,ALL,All causes (total),ICD-10,402,,,01/16/2025
2022,Residence,Race Alone or In Combination,White (including Middle Eastern and North African),ALL,All causes (total),ICD-10,245652,,,01/16/2025
2022,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,17324,,,01/16/2025
2022,Residence,Gender,Female,ALZ,Alzheimer's disease,ICD-10,11683,,,01/16/2025
2022,Residence,Gender,Male,ALZ,Alzheimer's disease,ICD-10,5641,,,01/16/2025
2022,Residence,Race-Ethnicity,American Indian/Alaska Native,ALZ,Alzheimer's disease,ICD-10,37,,,01/16/2025
2022,Residence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,ICD-10,1828,,,01/16/2025
2022,Residence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,ICD-10,1015,,,01/16/2025
2022,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,ICD-10,43,,,01/16/2025
2022,Residence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,ICD-10,3047,,,01/16/2025
2022,Residence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,ICD-10,92,,,01/16/2025
2022,Residence,Race-Ethnicity,White,ALZ,Alzheimer's disease,ICD-10,11209,,,01/16/2025
2022,Residence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,ICD-10,53,,,01/16/2025
2022,Residence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,60264,,,01/16/2025
2022,Residence,Gender,Female,CAN,Malignant neoplasms,ICD-10,28976,,,01/16/2025
2022,Residence,Gender,Male,CAN,Malignant neoplasms,ICD-10,31284,,,01/16/2025
2022,Residence,Race-Ethnicity,American Indian/Alaska Native,CAN,Malignant neoplasms,ICD-10,236,,,01/16/2025
2022,Residence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,ICD-10,7709,,,01/16/2025
2022,Residence,Race-Ethnicity,Black,CAN,Malignant neoplasms,ICD-10,4374,,,01/16/2025
2022,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,ICD-10,239,,,01/16/2025
2022,Residence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,ICD-10,12447,,,01/16/2025
2022,Residence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,ICD-10,555,,,01/16/2025
2022,Residence,Race-Ethnicity,White,CAN,Malignant neoplasms,ICD-10,34417,,,01/16/2025
2022,Residence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,ICD-10,287,,,01/16/2025
2022,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,11936,,,01/16/2025
2022,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,ICD-10,6187,,,01/16/2025
2022,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,ICD-10,5749,,,01/16/2025
2022,Residence,Race-Ethnicity,American Indian/Alaska Native,CLD,Chronic lower respiratory diseases,ICD-10,74,,,01/16/2025
2022,Residence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,ICD-10,807,,,01/16/2025
2022,Residence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,ICD-10,846,,,01/16/2025
2022,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,ICD-10,32,,,01/16/2025
2022,Residence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,ICD-10,1422,,,01/16/2025
2022,Residence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,ICD-10,126,,,01/16/2025
2022,Residence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,ICD-10,8519,,,01/16/2025
2022,Residence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,ICD-10,110,,,01/16/2025
2022,Residence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,11580,,,01/16/2025
2022,Residence,Gender,Female,DIA,Diabetes mellitus,ICD-10,4953,,,01/16/2025
2022,Residence,Gender,Male,DIA,Diabetes mellitus,ICD-10,6627,,,01/16/2025
2022,Residence,Race-Ethnicity,American Indian/Alaska Native,DIA,Diabetes mellitus,ICD-10,77,,,01/16/2025
2022,Residence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,ICD-10,1578,,,01/16/2025
2022,Residence,Race-Ethnicity,Black,DIA,Diabetes mellitus,ICD-10,1284,,,01/16/2025
2022,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,ICD-10,99,,,01/16/2025
2022,Residence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,ICD-10,3919,,,01/16/2025
2022,Residence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,ICD-10,101,,,01/16/2025
2022,Residence,Race-Ethnicity,White,DIA,Diabetes mellitus,ICD-10,4440,,,01/16/2025
2022,Residence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,ICD-10,82,,,01/16/2025
2022,Residence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,2272,,,01/16/2025
2022,Residence,Gender,Female,HOM,Assault (homicide),ICD-10,337,,,01/16/2025
2022,Residence,Gender,Male,HOM,Assault (homicide),ICD-10,1935,,,01/16/2025
2022,Residence,Race-Ethnicity,American Indian/Alaska Native,HOM,Assault (homicide),ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2022,Residence,Race-Ethnicity,Asian,HOM,Assault (homicide),ICD-10,90,,,01/16/2025
2022,Residence,Race-Ethnicity,Black,HOM,Assault (homicide),ICD-10,628,,,01/16/2025
2022,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),ICD-10,15,,,01/16/2025
2022,Residence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),ICD-10,1112,,,01/16/2025
2022,Residence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),ICD-10,59,,,01/16/2025
2022,Residence,Race-Ethnicity,White,HOM,Assault (homicide),ICD-10,350,,,01/16/2025
2022,Residence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2022,Residence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,66053,,,01/16/2025
2022,Residence,Gender,Female,HTD,Diseases of heart,ICD-10,29228,,,01/16/2025
2022,Residence,Gender,Male,HTD,Diseases of heart,ICD-10,36822,,,01/16/2025
2022,Residence,Race-Ethnicity,American Indian/Alaska Native,HTD,Diseases of heart,ICD-10,320,,,01/16/2025
2022,Residence,Race-Ethnicity,Asian,HTD,Diseases of heart,ICD-10,6876,,,01/16/2025
2022,Residence,Race-Ethnicity,Black,HTD,Diseases of heart,ICD-10,5543,,,01/16/2025
